Index,Div,Date,Time,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HalfTimeHG,HalfTimeAG,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellows,AwayYellows,HomeReds,AwayReds,HomeShotsOnTarget_Discrete,AwayShotsOnTarget_Discrete,HomeShots_Discrete,AwayShots_Discrete,HomeFouls_Discrete,AwayFouls_Discrete,Result_Discrete,Result_Encoded
5170,SP1,10/3/2010,UKN,Barcelona,Mallorca,1,1,D,1.0,1.0,D,26.0,11.0,10.0,2.0,7.0,15.0,13.0,6.0,0.0,6.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,MediumAwayFouls,0,Draw
5171,SP1,10/3/2010,UKN,Getafe,Hercules,3,0,H,2.0,0.0,H,20.0,9.0,7.0,1.0,17.0,14.0,3.0,5.0,4.0,2.0,0.0,1.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win >2
5172,SP1,10/3/2010,UKN,Osasuna,Levante,1,1,D,0.0,0.0,D,18.0,7.0,8.0,2.0,14.0,13.0,4.0,3.0,4.0,2.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
5173,SP1,10/3/2010,UKN,Real Madrid,La Coruna,6,1,H,3.0,0.0,H,17.0,8.0,8.0,3.0,7.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,1,Win >2
5174,SP1,10/3/2010,UKN,Sevilla,Ath Madrid,3,1,H,2.0,0.0,H,18.0,9.0,10.0,4.0,16.0,17.0,6.0,9.0,4.0,3.0,0.0,0.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
5175,SP1,10/3/2010,UKN,Villarreal,Santander,2,0,H,2.0,0.0,H,16.0,19.0,10.0,4.0,10.0,17.0,6.0,8.0,1.0,0.0,0.0,0.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
5176,SP1,10/2/2010,UKN,Sociedad,Espanol,1,0,H,0.0,0.0,D,18.0,18.0,4.0,9.0,13.0,18.0,8.0,6.0,1.0,4.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
5177,SP1,10/2/2010,UKN,Valencia,Ath Bilbao,2,1,H,1.0,0.0,H,18.0,13.0,6.0,2.0,17.0,13.0,6.0,5.0,3.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
5178,SP1,10/2/2010,UKN,Zaragoza,Sp Gijon,2,2,D,0.0,1.0,A,9.0,18.0,4.0,5.0,16.0,16.0,3.0,8.0,2.0,3.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
5179,SP1,9/27/2010,UKN,Malaga,Villarreal,2,3,A,2.0,3.0,A,9.0,19.0,3.0,8.0,14.0,16.0,4.0,5.0,1.0,4.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,-1,Loss
5180,SP1,9/26/2010,UKN,Ath Madrid,Zaragoza,1,0,H,1.0,0.0,H,12.0,19.0,4.0,6.0,15.0,18.0,5.0,3.0,7.0,3.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
5181,SP1,9/26/2010,UKN,Espanol,Osasuna,1,0,H,1.0,0.0,H,26.0,7.0,7.0,2.0,9.0,15.0,8.0,6.0,2.0,2.0,0.0,1.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,MediumAwayFouls,1,Win <2
5182,SP1,9/26/2010,UKN,Hercules,Sevilla,2,0,H,2.0,0.0,H,7.0,15.0,3.0,5.0,22.0,14.0,3.0,1.0,2.0,1.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,1,Win <2
5183,SP1,9/26/2010,UKN,La Coruna,Almeria,0,2,A,0.0,2.0,A,15.0,15.0,7.0,6.0,20.0,11.0,6.0,4.0,2.0,2.0,1.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,LowAwayFouls,-1,Loss
5184,SP1,9/26/2010,UKN,Mallorca,Sociedad,2,0,H,1.0,0.0,H,15.0,13.0,6.0,3.0,17.0,10.0,7.0,7.0,2.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,LowAwayFouls,1,Win <2
5185,SP1,9/26/2010,UKN,Santander,Getafe,0,1,A,0.0,1.0,A,15.0,9.0,5.0,2.0,22.0,14.0,4.0,6.0,4.0,3.0,1.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
5186,SP1,9/25/2010,UKN,Ath Bilbao,Barcelona,1,3,A,0.0,0.0,D,11.0,25.0,4.0,10.0,8.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,-1,Loss
5187,SP1,9/25/2010,UKN,Levante,Real Madrid,0,0,D,0.0,0.0,D,4.0,25.0,0.0,6.0,15.0,11.0,2.0,6.0,5.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,LowAwayFouls,0,Draw
5188,SP1,9/25/2010,UKN,Sp Gijon,Valencia,0,2,A,0.0,2.0,A,10.0,8.0,1.0,5.0,19.0,13.0,6.0,2.0,3.0,0.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
5189,SP1,9/23/2010,UKN,Getafe,Malaga,0,2,A,0.0,0.0,D,24.0,15.0,7.0,5.0,21.0,16.0,10.0,4.0,1.0,3.0,1.0,1.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
5190,SP1,9/23/2010,UKN,Sevilla,Santander,1,1,D,1.0,0.0,H,14.0,13.0,4.0,4.0,14.0,13.0,9.0,5.0,0.0,2.0,0.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
5191,SP1,9/23/2010,UKN,Villarreal,La Coruna,1,0,H,1.0,0.0,H,19.0,14.0,8.0,4.0,13.0,17.0,4.0,1.0,2.0,3.0,0.0,0.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
5192,SP1,9/22/2010,UKN,Almeria,Levante,0,1,A,0.0,1.0,A,19.0,6.0,5.0,2.0,10.0,12.0,6.0,5.0,4.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,-1,Loss
5193,SP1,9/22/2010,UKN,Barcelona,Sp Gijon,1,0,H,0.0,0.0,D,16.0,3.0,5.0,0.0,14.0,15.0,8.0,4.0,2.0,5.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
5194,SP1,9/22/2010,UKN,Valencia,Ath Madrid,1,1,D,0.0,1.0,A,16.0,6.0,4.0,2.0,15.0,17.0,13.0,2.0,5.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,0,Draw
5195,SP1,9/22/2010,UKN,Zaragoza,Hercules,0,0,D,0.0,0.0,D,20.0,5.0,5.0,4.0,22.0,17.0,8.0,2.0,4.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
5196,SP1,9/21/2010,UKN,Ath Bilbao,Mallorca,3,0,H,1.0,0.0,H,12.0,15.0,6.0,3.0,22.0,12.0,9.0,3.0,1.0,0.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,LowAwayFouls,1,Win >2
5197,SP1,9/21/2010,UKN,Osasuna,Sociedad,3,1,H,2.0,1.0,H,17.0,8.0,5.0,2.0,22.0,10.0,7.0,5.0,3.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,LowAwayFouls,1,Win <2
5198,SP1,9/21/2010,UKN,Real Madrid,Espanol,3,0,H,1.0,0.0,H,20.0,9.0,7.0,3.0,15.0,11.0,8.0,5.0,2.0,2.0,1.0,2.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,1,Win >2
5199,SP1,9/20/2010,UKN,La Coruna,Getafe,2,2,D,0.0,1.0,A,26.0,12.0,11.0,2.0,7.0,13.0,5.0,7.0,1.0,4.0,0.0,1.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,MediumAwayFouls,0,Draw
5200,SP1,9/19/2010,UKN,Ath Madrid,Barcelona,1,2,A,1.0,2.0,A,7.0,16.0,4.0,8.0,21.0,15.0,6.0,6.0,4.0,5.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
5201,SP1,9/19/2010,UKN,Hercules,Valencia,1,2,A,1.0,2.0,A,13.0,8.0,7.0,4.0,12.0,12.0,5.0,1.0,2.0,4.0,0.0,1.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,MediumHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,-1,Loss
5202,SP1,9/19/2010,UKN,Levante,Villarreal,1,2,A,0.0,2.0,A,15.0,8.0,2.0,5.0,9.0,17.0,6.0,2.0,1.0,1.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,-1,Loss
5203,SP1,9/19/2010,UKN,Malaga,Sevilla,1,2,A,1.0,2.0,A,8.0,19.0,5.0,6.0,13.0,22.0,3.0,8.0,2.0,6.0,0.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,HighAwayFouls,-1,Loss
5204,SP1,9/19/2010,UKN,Santander,Zaragoza,2,0,H,0.0,0.0,D,8.0,7.0,4.0,1.0,14.0,22.0,3.0,2.0,1.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
5205,SP1,9/18/2010,UKN,Espanol,Almeria,1,0,H,0.0,0.0,D,13.0,4.0,4.0,1.0,23.0,12.0,7.0,2.0,3.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,LowAwayFouls,1,Win <2
5206,SP1,9/18/2010,UKN,Mallorca,Osasuna,2,0,H,1.0,0.0,H,13.0,12.0,5.0,4.0,8.0,20.0,6.0,5.0,0.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
5207,SP1,9/18/2010,UKN,Sociedad,Real Madrid,1,2,A,0.0,0.0,D,10.0,22.0,1.0,10.0,13.0,15.0,8.0,3.0,1.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,MediumAwayFouls,-1,Loss
5208,SP1,9/18/2010,UKN,Sp Gijon,Ath Bilbao,2,2,D,2.0,1.0,H,10.0,17.0,5.0,7.0,15.0,13.0,5.0,6.0,3.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
5209,SP1,9/13/2010,UKN,Almeria,Sociedad,2,2,D,1.0,2.0,A,18.0,15.0,7.0,6.0,17.0,13.0,6.0,4.0,4.0,2.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
5210,SP1,9/12/2010,UKN,Getafe,Levante,4,1,H,2.0,1.0,H,21.0,7.0,10.0,2.0,19.0,14.0,13.0,7.0,3.0,4.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,MediumAwayFouls,1,Win >2
5211,SP1,9/12/2010,UKN,Sevilla,La Coruna,0,0,D,0.0,0.0,D,26.0,12.0,10.0,2.0,9.0,12.0,8.0,5.0,3.0,3.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
5212,SP1,9/12/2010,UKN,Sp Gijon,Mallorca,2,0,H,0.0,0.0,D,12.0,9.0,6.0,1.0,19.0,11.0,2.0,2.0,2.0,2.0,0.0,1.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,LowAwayFouls,1,Win <2
5213,SP1,9/12/2010,UKN,Villarreal,Espanol,4,0,H,2.0,0.0,H,11.0,15.0,5.0,5.0,16.0,19.0,3.0,8.0,6.0,6.0,0.0,1.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,HighAwayFouls,1,Win >2
5214,SP1,9/12/2010,UKN,Zaragoza,Malaga,3,5,A,1.0,5.0,A,32.0,12.0,10.0,8.0,11.0,13.0,10.0,1.0,2.0,2.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,MediumAwayFouls,-1,Loss
5215,SP1,9/11/2010,UKN,Ath Bilbao,Ath Madrid,1,2,A,0.0,1.0,A,18.0,11.0,3.0,5.0,22.0,13.0,6.0,1.0,4.0,5.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,MediumAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
5216,SP1,9/11/2010,UKN,Barcelona,Hercules,0,2,A,0.0,1.0,A,17.0,9.0,9.0,7.0,7.0,8.0,14.0,2.0,2.0,2.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,-1,Loss
5217,SP1,9/11/2010,UKN,Real Madrid,Osasuna,1,0,H,0.0,0.0,D,25.0,4.0,7.0,1.0,20.0,27.0,9.0,3.0,2.0,2.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
5218,SP1,9/11/2010,UKN,Valencia,Santander,1,0,H,1.0,0.0,H,14.0,15.0,5.0,7.0,19.0,15.0,6.0,8.0,4.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,1,Win <2
5219,SP1,8/30/2010,UKN,Ath Madrid,Sp Gijon,4,0,H,2.0,0.0,H,16.0,18.0,7.0,8.0,13.0,22.0,2.0,3.0,3.0,3.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,HighAwayFouls,1,Win >2
5220,SP1,8/29/2010,UKN,Espanol,Getafe,3,1,H,1.0,0.0,H,17.0,13.0,8.0,1.0,17.0,9.0,8.0,4.0,3.0,4.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,HighAwayShots,MediumHomeFouls,LowAwayFouls,1,Win <2
5221,SP1,8/29/2010,UKN,La Coruna,Zaragoza,0,0,D,0.0,0.0,D,8.0,8.0,2.0,3.0,16.0,19.0,4.0,6.0,0.0,1.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,0,Draw
5222,SP1,8/29/2010,UKN,Mallorca,Real Madrid,0,0,D,0.0,0.0,D,7.0,16.0,2.0,5.0,16.0,15.0,1.0,4.0,2.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
5223,SP1,8/29/2010,UKN,Osasuna,Almeria,0,0,D,0.0,0.0,D,13.0,3.0,2.0,0.0,22.0,18.0,9.0,3.0,4.0,1.0,0.0,1.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
5224,SP1,8/29/2010,UKN,Santander,Barcelona,0,3,A,0.0,2.0,A,11.0,9.0,7.0,5.0,21.0,14.0,6.0,5.0,4.0,1.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
5225,SP1,8/29/2010,UKN,Sociedad,Villarreal,1,0,H,0.0,0.0,D,10.0,23.0,3.0,5.0,15.0,21.0,7.0,4.0,3.0,3.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
5226,SP1,8/28/2010,UKN,Hercules,Ath Bilbao,0,1,A,0.0,0.0,D,9.0,14.0,3.0,5.0,15.0,18.0,10.0,1.0,2.0,4.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,HighAwayFouls,-1,Loss
5227,SP1,8/28/2010,UKN,Levante,Sevilla,1,4,A,1.0,2.0,A,7.0,14.0,4.0,8.0,20.0,22.0,4.0,2.0,4.0,4.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
5228,SP1,8/28/2010,UKN,Malaga,Valencia,1,3,A,1.0,1.0,D,19.0,21.0,5.0,8.0,16.0,15.0,7.0,10.0,2.0,5.0,0.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,-1,Loss
5229,SP1,5/16/2010,UKN,Barcelona,Valladolid,4,0,H,2.0,0.0,H,14.0,10.0,7.0,4.0,17.0,20.0,7.0,5.0,1.0,3.0,0.0,0.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,MediumHomeFouls,HighAwayFouls,1,Win >2
5230,SP1,5/16/2010,UKN,Malaga,Real Madrid,1,1,D,1.0,0.0,H,8.0,19.0,3.0,9.0,24.0,19.0,2.0,5.0,4.0,4.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
5231,SP1,5/16/2010,UKN,Osasuna,Xerez,1,1,D,0.0,0.0,D,9.0,17.0,4.0,6.0,9.0,11.0,5.0,7.0,0.0,0.0,0.0,1.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
5232,SP1,5/16/2010,UKN,Santander,Sp Gijon,2,0,H,1.0,0.0,H,23.0,8.0,8.0,4.0,15.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,1,Win <2
5233,SP1,5/16/2010,UKN,Valencia,Tenerife,1,0,H,0.0,0.0,D,20.0,11.0,8.0,2.0,13.0,13.0,13.0,6.0,1.0,1.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,MediumAwayFouls,1,Win <2
5234,SP1,5/15/2010,UKN,Almeria,Sevilla,2,3,A,1.0,1.0,D,14.0,11.0,5.0,5.0,16.0,14.0,4.0,8.0,3.0,4.0,0.0,1.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,MediumHomeFouls,MediumAwayFouls,-1,Loss
5235,SP1,5/15/2010,UKN,Ath Bilbao,La Coruna,2,0,H,1.0,0.0,H,19.0,13.0,5.0,5.0,16.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
5236,SP1,5/15/2010,UKN,Ath Madrid,Getafe,0,3,A,0.0,1.0,A,9.0,11.0,4.0,8.0,16.0,13.0,3.0,3.0,1.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,MediumAwayShots,MediumHomeFouls,MediumAwayFouls,-1,Loss
5237,SP1,5/15/2010,UKN,Mallorca,Espanol,2,0,H,1.0,0.0,H,13.0,8.0,4.0,3.0,18.0,11.0,7.0,2.0,3.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,LowAwayFouls,1,Win <2
5238,SP1,5/15/2010,UKN,Zaragoza,Villarreal,3,3,D,3.0,1.0,H,10.0,20.0,6.0,13.0,21.0,8.0,3.0,7.0,6.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,LowAwayFouls,0,Draw
5239,SP1,5/8/2010,UKN,Espanol,Osasuna,2,1,H,0.0,1.0,A,13.0,11.0,8.0,2.0,4.0,14.0,5.0,5.0,3.0,1.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,LowHomeFouls,MediumAwayFouls,1,Win <2
5240,SP1,5/8/2010,UKN,Getafe,Malaga,2,1,H,1.0,0.0,H,9.0,5.0,5.0,2.0,10.0,12.0,4.0,3.0,3.0,1.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
5241,SP1,5/8/2010,UKN,La Coruna,Mallorca,1,0,H,0.0,0.0,D,12.0,18.0,2.0,2.0,15.0,17.0,3.0,5.0,1.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
5242,SP1,5/8/2010,UKN,Real Madrid,Ath Bilbao,5,1,H,1.0,1.0,D,34.0,6.0,15.0,4.0,13.0,14.0,9.0,1.0,3.0,2.0,0.0,1.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,MediumAwayFouls,1,Win >2
5243,SP1,5/8/2010,UKN,Sevilla,Barcelona,2,3,A,0.0,2.0,A,7.0,18.0,5.0,7.0,23.0,15.0,2.0,4.0,4.0,6.0,1.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
5244,SP1,5/8/2010,UKN,Sp Gijon,Ath Madrid,1,1,D,0.0,0.0,D,4.0,4.0,1.0,1.0,9.0,8.0,5.0,3.0,2.0,1.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
5245,SP1,5/8/2010,UKN,Tenerife,Almeria,2,2,D,1.0,1.0,D,17.0,9.0,7.0,5.0,15.0,6.0,9.0,3.0,2.0,2.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,0,Draw
5246,SP1,5/8/2010,UKN,Valladolid,Santander,2,1,H,0.0,1.0,A,12.0,5.0,4.0,3.0,13.0,19.0,6.0,4.0,1.0,2.0,1.0,1.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
5247,SP1,5/8/2010,UKN,Villarreal,Valencia,2,0,H,2.0,0.0,H,8.0,8.0,5.0,4.0,8.0,21.0,4.0,4.0,3.0,6.0,2.0,0.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
5248,SP1,5/8/2010,UKN,Xerez,Zaragoza,3,2,H,1.0,0.0,H,9.0,14.0,6.0,7.0,16.0,15.0,2.0,4.0,3.0,3.0,0.0,1.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
5249,SP1,5/5/2010,UKN,Ath Bilbao,Malaga,1,1,D,1.0,1.0,D,15.0,18.0,6.0,5.0,14.0,20.0,8.0,9.0,2.0,7.0,0.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,HighAwayFouls,0,Draw
5250,SP1,5/5/2010,UKN,Ath Madrid,Valladolid,3,1,H,1.0,0.0,H,15.0,24.0,8.0,7.0,17.0,14.0,7.0,4.0,0.0,2.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
5251,SP1,5/5/2010,UKN,Mallorca,Real Madrid,1,4,A,1.0,1.0,D,6.0,14.0,4.0,9.0,21.0,12.0,4.0,4.0,4.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,LowAwayFouls,-1,Loss
5252,SP1,5/5/2010,UKN,Osasuna,La Coruna,3,1,H,3.0,1.0,H,13.0,9.0,5.0,3.0,14.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,1,Win <2
