Div,Date,Time,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HalfTimeHG,HalfTimeAG,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellows,AwayYellows,HomeReds,AwayReds
SP1,5/19/2007,,Betis,Gimnastic,1,1,D,0,0,D,17,9,8,3,24,21,7,6,3,1,1,0
SP1,5/19/2007,,Mallorca,Valencia,0,1,A,0,0,D,9,8,3,3,9,16,6,9,3,2,0,0
SP1,5/19/2007,,Zaragoza,Ath Bilbao,4,3,H,4,1,H,16,12,12,7,18,13,4,4,3,1,0,0
SP1,5/13/2007,,Ath Bilbao,La Coruna,1,1,D,0,0,D,7,8,2,2,20,22,8,3,3,3,1,1
SP1,5/13/2007,,Barcelona,Betis,1,1,D,1,0,H,18,4,3,3,21,24,7,5,2,3,0,0
SP1,5/13/2007,,Celta,Levante,1,2,A,0,1,A,20,8,6,3,14,23,7,3,5,4,0,0
SP1,5/13/2007,,Getafe,Ath Madrid,1,4,A,0,2,A,15,15,6,7,23,20,8,5,4,6,0,0
SP1,5/13/2007,,Gimnastic,Sociedad,1,3,A,1,2,A,13,14,5,7,22,15,4,2,1,4,0,0
SP1,5/13/2007,,Osasuna,Villarreal,1,4,A,1,1,D,21,11,5,8,15,19,3,3,3,3,0,0
SP1,5/13/2007,,Santander,Mallorca,0,2,A,0,0,D,14,12,5,6,17,21,13,4,3,3,1,0
SP1,5/13/2007,,Valencia,Zaragoza,2,0,H,2,0,H,19,13,8,1,13,18,7,4,2,5,0,0
SP1,5/12/2007,,Real Madrid,Espanol,4,3,H,1,3,A,23,10,12,5,16,20,7,2,2,4,0,0
SP1,5/12/2007,,Sevilla,Recreativo,2,1,H,1,0,H,16,15,8,5,22,21,10,4,5,2,0,0
SP1,5/6/2007,,Betis,Getafe,0,2,A,0,2,A,9,9,1,7,20,12,5,1,2,3,0,0
SP1,5/6/2007,,Espanol,Ath Madrid,2,1,H,1,0,H,8,19,3,4,11,20,1,4,2,3,1,0
SP1,5/6/2007,,Levante,Gimnastic,2,0,H,2,0,H,15,5,4,2,26,18,4,2,2,3,0,0
SP1,5/6/2007,,Mallorca,Osasuna,3,1,H,1,0,H,17,10,6,2,16,15,9,1,1,3,0,0
SP1,5/6/2007,,Real Madrid,Sevilla,3,2,H,0,1,A,14,13,6,4,18,22,6,2,3,2,1,2
SP1,5/6/2007,,Recreativo,Ath Bilbao,0,0,D,0,0,D,17,7,8,0,11,23,12,2,1,5,0,1
SP1,5/6/2007,,Villarreal,Celta,1,0,H,0,0,D,7,8,3,3,17,27,7,5,1,1,0,0
SP1,5/6/2007,,Zaragoza,Santander,0,0,D,0,0,D,7,10,1,1,15,25,5,7,1,2,0,0
SP1,5/5/2007,,La Coruna,Valencia,1,2,A,0,1,A,10,9,2,2,17,14,3,7,5,3,0,0
SP1,5/5/2007,,Sociedad,Barcelona,0,2,A,0,0,D,8,12,1,6,24,12,4,9,4,2,0,0
SP1,4/29/2007,,Ath Bilbao,Real Madrid,1,4,A,0,2,A,21,11,8,6,22,25,4,1,2,2,0,0
SP1,4/29/2007,,Barcelona,Levante,1,0,H,1,0,H,16,9,8,2,13,23,3,2,2,4,0,0
SP1,4/29/2007,,Celta,Mallorca,0,3,A,0,2,A,12,13,7,7,17,19,7,2,1,1,0,0
SP1,4/29/2007,,Getafe,Sociedad,1,0,H,0,0,D,15,11,4,4,18,14,2,2,4,3,0,0
SP1,4/29/2007,,Gimnastic,Villarreal,0,3,A,0,1,A,11,10,2,8,21,14,8,1,1,3,0,0
SP1,4/29/2007,,Osasuna,Zaragoza,2,2,D,1,1,D,14,15,8,5,19,21,6,4,4,2,0,0
SP1,4/29/2007,,Santander,La Coruna,0,0,D,0,0,D,14,14,1,4,20,13,9,1,2,2,0,0
SP1,4/29/2007,,Sevilla,Espanol,3,1,H,0,0,D,16,6,8,2,13,21,9,5,1,3,0,0
SP1,4/28/2007,,Ath Madrid,Betis,0,0,D,0,0,D,22,9,8,0,16,18,9,2,2,1,0,0
SP1,4/28/2007,,Valencia,Recreativo,2,0,H,0,0,D,17,8,3,2,14,15,7,3,4,3,0,0
SP1,4/22/2007,,Espanol,Betis,2,2,D,1,1,D,14,16,4,7,19,28,3,7,1,2,1,3
SP1,4/22/2007,,La Coruna,Osasuna,1,0,H,0,0,D,8,13,2,4,22,20,3,5,3,3,0,0
SP1,4/22/2007,,Levante,Getafe,1,1,D,1,0,H,14,7,5,2,15,12,10,4,4,1,1,0
SP1,4/22/2007,,Mallorca,Gimnastic,1,0,H,1,0,H,10,10,2,2,21,17,3,5,1,4,0,0
SP1,4/22/2007,,Recreativo,Santander,4,2,H,3,1,H,10,9,6,4,16,23,10,8,2,3,0,1
SP1,4/22/2007,,Sevilla,Ath Bilbao,4,1,H,0,0,D,20,8,5,4,10,18,5,3,1,3,0,0
SP1,4/22/2007,,Villarreal,Barcelona,2,0,H,0,0,D,9,15,5,7,15,14,4,8,2,2,0,0
SP1,4/22/2007,,Zaragoza,Celta,2,0,H,0,0,D,12,10,5,3,15,14,3,3,2,4,0,0
SP1,4/21/2007,,Real Madrid,Valencia,2,1,H,1,0,H,10,15,4,3,16,8,4,4,2,2,0,0
SP1,4/21/2007,,Sociedad,Ath Madrid,2,0,H,1,0,H,14,15,6,4,23,23,8,5,1,3,0,2
SP1,4/15/2007,,Ath Bilbao,Espanol,2,1,H,0,1,A,13,11,5,6,23,16,5,3,2,2,0,0
SP1,4/15/2007,,Ath Madrid,Levante,1,0,H,0,0,D,9,11,5,1,23,17,3,1,1,3,0,0
SP1,4/15/2007,,Barcelona,Mallorca,1,0,H,0,0,D,24,5,4,3,16,15,7,0,1,2,0,0
SP1,4/15/2007,,Celta,La Coruna,1,0,H,0,0,D,15,9,5,3,27,13,10,4,3,3,0,0
SP1,4/15/2007,,Getafe,Villarreal,3,0,H,1,0,H,12,11,5,4,23,17,3,8,0,2,0,1
SP1,4/15/2007,,Gimnastic,Zaragoza,1,0,H,0,0,D,9,7,4,1,21,15,6,6,3,4,0,0
SP1,4/15/2007,,Osasuna,Recreativo,1,1,D,0,0,D,13,10,3,2,16,14,13,6,2,1,0,0
SP1,4/15/2007,,Valencia,Sevilla,2,0,H,1,0,H,15,13,5,5,16,10,5,4,1,1,0,1
SP1,4/14/2007,,Betis,Sociedad,0,1,A,0,1,A,16,3,6,1,23,15,6,1,4,2,0,0
SP1,4/14/2007,,Santander,Real Madrid,2,1,H,0,1,A,15,11,5,4,16,16,9,3,4,2,0,2
SP1,4/8/2007,,Espanol,Sociedad,1,0,H,0,0,D,15,4,5,1,23,23,3,3,2,2,0,0
SP1,4/8/2007,,La Coruna,Gimnastic,1,0,H,0,0,D,13,13,2,0,14,13,3,4,2,2,1,0
SP1,4/8/2007,,Levante,Betis,1,1,D,1,0,H,12,13,4,6,20,22,6,5,2,1,0,0
SP1,4/8/2007,,Mallorca,Getafe,2,0,H,0,0,D,17,9,5,2,16,24,3,4,1,2,0,0
SP1,4/8/2007,,Real Madrid,Osasuna,2,0,H,1,0,H,17,9,8,2,18,13,9,8,0,2,0,0
SP1,4/8/2007,,Recreativo,Celta,4,2,H,1,0,H,18,14,9,6,22,21,6,3,2,3,0,0
SP1,4/8/2007,,Sevilla,Santander,0,0,D,0,0,D,17,10,5,1,18,20,11,2,2,1,0,0
SP1,4/8/2007,,Villarreal,Ath Madrid,0,1,A,0,1,A,11,11,1,7,22,25,3,5,5,5,1,0
SP1,4/7/2007,,Ath Bilbao,Valencia,1,0,H,1,0,H,8,11,5,4,27,14,4,5,3,3,0,0
SP1,4/7/2007,,Zaragoza,Barcelona,1,0,H,0,0,D,14,8,5,4,25,24,2,5,3,6,0,0
SP1,4/1/2007,,Ath Madrid,Mallorca,1,1,D,1,0,H,16,9,3,1,24,16,7,2,6,4,1,0
SP1,4/1/2007,,Celta,Real Madrid,1,2,A,1,1,D,17,8,5,6,11,20,8,0,5,5,0,1
SP1,4/1/2007,,Getafe,Zaragoza,2,2,D,1,2,A,18,11,8,3,19,23,8,5,2,3,1,0
SP1,4/1/2007,,Gimnastic,Recreativo,1,1,D,1,1,D,11,14,3,6,19,24,5,5,6,1,1,0
SP1,4/1/2007,,Osasuna,Sevilla,0,0,D,0,0,D,12,18,2,2,17,17,7,6,5,2,0,0
SP1,4/1/2007,,Santander,Ath Bilbao,5,4,H,0,1,A,19,13,6,6,18,23,6,3,4,4,0,0
SP1,3/31/2007,,Barcelona,La Coruna,2,1,H,1,0,H,19,13,6,3,19,24,4,6,3,2,0,0
SP1,3/31/2007,,Betis,Villarreal,3,3,D,1,1,D,16,11,7,5,25,16,8,2,2,1,0,0
SP1,3/31/2007,,Sociedad,Levante,1,0,H,1,0,H,9,7,5,1,16,22,4,3,2,2,0,1
SP1,3/31/2007,,Valencia,Espanol,3,2,H,2,1,H,11,11,7,4,19,14,6,7,5,5,0,0
SP1,3/18/2007,,Espanol,Levante,1,1,D,1,1,D,5,14,1,2,9,16,2,8,0,3,0,0
SP1,3/18/2007,,La Coruna,Getafe,1,0,H,0,0,D,9,15,3,3,20,15,3,5,5,2,1,0
SP1,3/18/2007,,Real Madrid,Gimnastic,2,0,H,0,0,D,20,6,8,0,24,13,5,0,2,2,0,1
SP1,3/18/2007,,Sevilla,Celta,2,0,H,0,0,D,25,13,6,2,14,18,7,4,0,3,0,1
SP1,3/18/2007,,Villarreal,Sociedad,1,1,D,0,1,A,6,7,4,4,8,22,3,6,1,2,0,0
SP1,3/18/2007,,Zaragoza,Ath Madrid,1,0,H,1,0,H,6,12,2,4,18,17,9,6,4,2,0,0
SP1,3/17/2007,,Ath Bilbao,Osasuna,0,3,A,0,1,A,12,11,5,3,19,21,5,3,2,2,1,0
SP1,3/17/2007,,Mallorca,Betis,2,0,H,2,0,H,13,8,7,2,21,23,8,2,4,2,0,0
SP1,3/17/2007,,Recreativo,Barcelona,0,4,A,0,3,A,13,11,6,6,10,10,3,2,1,2,0,0
SP1,3/17/2007,,Valencia,Santander,0,2,A,0,1,A,15,10,3,5,16,18,10,3,3,1,0,0
SP1,3/11/2007,,Ath Madrid,La Coruna,2,0,H,1,0,H,15,15,5,5,19,16,7,5,0,1,0,0
SP1,3/11/2007,,Betis,Zaragoza,1,1,D,1,1,D,14,9,4,2,20,15,7,2,2,5,1,0
SP1,3/11/2007,,Celta,Ath Bilbao,1,1,D,1,0,H,15,8,6,4,20,25,4,4,0,3,1,0
SP1,3/11/2007,,Getafe,Recreativo,1,1,D,1,1,D,12,18,3,7,21,14,8,6,2,3,0,0
SP1,3/11/2007,,Gimnastic,Sevilla,1,0,H,0,0,D,9,13,3,6,21,16,7,9,2,3,0,0
SP1,3/11/2007,,Osasuna,Valencia,1,1,D,1,0,H,10,12,5,6,19,18,3,5,2,5,0,0
SP1,3/11/2007,,Santander,Espanol,1,1,D,1,1,D,14,9,5,5,20,23,6,2,2,1,0,0
SP1,3/11/2007,,Sociedad,Mallorca,3,1,H,2,1,H,13,18,8,4,16,14,6,6,2,1,1,0
SP1,3/10/2007,,Barcelona,Real Madrid,3,3,D,2,2,D,18,13,9,7,23,23,2,3,3,5,1,0
SP1,3/10/2007,,Levante,Villarreal,0,2,A,0,1,A,17,13,6,6,26,24,7,1,2,3,0,0
SP1,3/4/2007,,Ath Bilbao,Gimnastic,0,2,A,0,1,A,20,4,3,2,15,22,9,0,1,1,0,1
SP1,3/4/2007,,Espanol,Villarreal,1,1,D,1,0,H,11,20,3,8,14,12,4,7,2,1,0,0
SP1,3/4/2007,,La Coruna,Betis,0,1,A,0,0,D,12,16,1,3,14,11,5,1,3,2,0,0
SP1,3/4/2007,,Mallorca,Levante,3,1,H,0,0,D,20,7,9,1,19,25,3,1,4,3,0,0
SP1,3/4/2007,,Real Madrid,Getafe,1,1,D,1,1,D,22,12,8,2,18,21,7,3,4,3,0,0
SP1,3/4/2007,,Recreativo,Ath Madrid,1,0,H,1,0,H,4,14,1,3,20,18,1,9,1,2,0,0
SP1,3/4/2007,,Santander,Osasuna,1,0,H,0,0,D,12,8,7,0,20,25,5,4,2,4,0,0
SP1,3/4/2007,,Zaragoza,Sociedad,3,2,H,0,1,A,24,9,6,5,15,16,9,6,1,2,0,0
SP1,3/3/2007,,Sevilla,Barcelona,2,1,H,1,1,D,14,9,6,5,19,20,5,2,2,2,1,2
SP1,3/3/2007,,Valencia,Celta,1,0,H,0,0,D,5,15,3,4,16,17,4,5,6,2,0,0
SP1,2/25/2007,,Barcelona,Ath Bilbao,3,0,H,3,0,H,15,5,8,1,13,20,9,0,0,1,0,0
SP1,2/25/2007,,Betis,Recreativo,0,0,D,0,0,D,19,6,8,0,20,22,5,2,2,3,0,0
SP1,2/25/2007,,Celta,Santander,2,2,D,2,0,H,5,8,4,4,4,11,3,5,0,2,0,0
SP1,2/25/2007,,Getafe,Sevilla,0,0,D,0,0,D,13,12,5,4,20,21,6,8,4,2,0,0
SP1,2/25/2007,,Gimnastic,Valencia,1,1,D,0,0,D,10,11,3,4,21,21,7,7,6,2,0,0
SP1,2/25/2007,,Levante,Zaragoza,0,0,D,0,0,D,11,8,3,2,13,11,10,3,1,2,1,0
SP1,2/25/2007,,Osasuna,Espanol,0,2,A,0,1,A,13,7,2,5,20,18,11,5,3,2,0,1
SP1,2/25/2007,,Villarreal,Mallorca,2,1,H,1,1,D,17,12,6,6,19,21,5,2,4,4,0,0
SP1,2/24/2007,,Ath Madrid,Real Madrid,1,1,D,1,0,H,21,6,7,3,15,28,11,3,2,5,0,1
SP1,2/24/2007,,Sociedad,La Coruna,0,1,A,0,1,A,18,5,3,1,14,23,4,3,1,3,0,0
SP1,2/18/2007,,Ath Bilbao,Getafe,2,0,H,1,0,H,10,8,4,3,22,12,2,8,4,3,0,0
SP1,2/18/2007,,Espanol,Mallorca,3,1,H,1,1,D,11,14,3,5,20,29,4,5,2,1,0,0
SP1,2/18/2007,,La Coruna,Levante,0,0,D,0,0,D,12,11,0,4,21,20,4,4,1,4,0,0
SP1,2/18/2007,,Osasuna,Celta,0,1,A,0,1,A,20,7,3,3,24,15,10,3,1,2,0,1
SP1,2/18/2007,,Recreativo,Sociedad,1,0,H,0,0,D,10,13,5,3,17,22,7,5,5,3,0,0
SP1,2/18/2007,,Santander,Gimnastic,4,1,H,0,0,D,15,7,6,2,20,18,4,2,1,1,0,0
SP1,2/18/2007,,Sevilla,Ath Madrid,3,1,H,2,0,H,8,17,5,9,16,17,5,4,3,4,1,0
SP1,2/18/2007,,Valencia,Barcelona,2,1,H,0,0,D,6,13,3,3,19,11,2,6,3,5,1,1
SP1,2/17/2007,,Real Madrid,Betis,0,0,D,0,0,D,19,20,5,5,20,23,5,7,5,6,1,0
SP1,2/17/2007,,Zaragoza,Villarreal,1,0,H,1,0,H,15,16,9,3,20,12,9,7,3,1,0,0
SP1,2/11/2007,,Ath Madrid,Ath Bilbao,1,0,H,0,0,D,15,9,3,2,24,14,6,3,3,2,0,0
SP1,2/11/2007,,Barcelona,Santander,2,0,H,0,0,D,17,6,7,2,15,22,2,3,1,1,0,0
SP1,2/11/2007,,Celta,Espanol,0,2,A,0,1,A,25,13,8,6,12,17,10,5,0,4,1,0
SP1,2/11/2007,,Getafe,Valencia,3,0,H,0,0,D,16,13,5,5,8,16,8,6,3,2,0,0
SP1,2/11/2007,,Gimnastic,Osasuna,2,3,A,1,1,D,13,12,8,4,19,19,5,2,2,3,0,0
SP1,2/11/2007,,Levante,Recreativo,2,1,H,2,0,H,6,12,3,2,26,9,2,5,5,0,1,0
SP1,2/11/2007,,Mallorca,Zaragoza,2,1,H,0,0,D,16,13,4,3,18,18,6,3,5,5,0,0
SP1,2/11/2007,,Villarreal,La Coruna,0,2,A,0,1,A,16,11,5,4,15,19,6,3,2,2,0,0
SP1,2/10/2007,,Betis,Sevilla,0,0,D,0,0,D,11,17,6,3,22,11,3,5,2,2,0,0
SP1,2/10/2007,,Sociedad,Real Madrid,1,2,A,1,1,D,13,7,4,3,16,31,7,2,2,5,0,0
SP1,2/4/2007,,Ath Bilbao,Betis,1,2,A,0,1,A,11,5,3,2,18,18,7,3,4,4,0,0
SP1,2/4/2007,,Celta,Gimnastic,1,1,D,0,0,D,9,8,5,3,13,14,4,6,2,1,0,0
SP1,2/4/2007,,Osasuna,Barcelona,0,0,D,0,0,D,15,13,3,3,18,22,1,5,2,2,0,0
SP1,2/4/2007,,Real Madrid,Levante,0,1,A,0,1,A,18,6,6,2,14,17,13,2,3,4,0,0
SP1,2/4/2007,,Recreativo,Villarreal,2,1,H,1,0,H,9,10,3,2,20,15,2,6,0,1,0,1
SP1,2/4/2007,,Santander,Getafe,1,0,H,1,0,H,12,10,5,1,24,12,5,5,4,3,0,0
SP1,2/4/2007,,Sevilla,Sociedad,0,0,D,0,0,D,13,7,3,4,16,25,10,1,1,5,1,0
SP1,2/3/2007,,Espanol,Zaragoza,1,2,A,0,0,D,11,15,2,6,22,25,9,4,2,2,0,0
SP1,2/3/2007,,La Coruna,Mallorca,1,0,H,1,0,H,12,15,3,2,19,16,4,3,4,4,0,0
SP1,2/3/2007,,Valencia,Ath Madrid,3,1,H,1,0,H,12,17,3,4,16,16,4,6,1,5,0,0
SP1,1/28/2007,,Barcelona,Celta,3,1,H,1,0,H,15,4,9,2,15,23,5,2,1,4,0,1
SP1,1/28/2007,,Betis,Valencia,2,1,H,1,1,D,13,16,4,8,11,12,2,7,3,2,0,0
SP1,1/28/2007,,Getafe,Osasuna,2,0,H,2,0,H,13,7,7,2,12,15,7,5,2,2,0,1
SP1,1/28/2007,,Gimnastic,Espanol,4,0,H,4,0,H,15,9,6,4,28,26,6,13,2,3,0,0
SP1,1/28/2007,,Levante,Sevilla,2,4,A,0,1,A,12,9,4,3,23,15,7,6,2,3,0,0
SP1,1/28/2007,,Mallorca,Recreativo,2,1,H,2,0,H,15,5,7,2,17,17,18,3,2,3,1,0
SP1,1/28/2007,,Sociedad,Ath Bilbao,0,2,A,0,1,A,9,15,5,4,22,29,5,5,2,2,0,0
SP1,1/28/2007,,Zaragoza,La Coruna,1,1,D,0,1,A,24,5,11,2,10,16,11,2,0,3,0,1
SP1,1/27/2007,,Ath Madrid,Santander,1,1,D,0,0,D,15,11,4,4,18,24,2,2,4,3,0,0
SP1,1/27/2007,,Villarreal,Real Madrid,1,0,H,0,0,D,16,6,4,3,22,29,7,1,3,1,0,0
SP1,1/24/2007,,Betis,Barcelona,1,1,D,1,0,H,11,9,4,5,19,16,4,7,2,4,0,0
SP1,1/21/2007,,Barcelona,Gimnastic,3,0,H,1,0,H,11,5,5,0,18,23,1,1,1,2,0,0
SP1,1/21/2007,,Betis,Santander,1,1,D,0,0,D,10,7,2,3,16,25,6,2,2,4,0,0
SP1,1/21/2007,,Getafe,Celta,1,0,H,1,0,H,8,10,2,3,27,17,2,2,3,1,0,1
SP1,1/21/2007,,La Coruna,Espanol,0,0,D,0,0,D,12,10,2,1,17,19,8,5,3,1,0,0
SP1,1/21/2007,,Levante,Ath Bilbao,0,0,D,0,0,D,14,7,2,3,21,21,10,1,1,1,0,0
SP1,1/21/2007,,Mallorca,Real Madrid,0,1,A,0,0,D,10,12,4,3,21,21,4,5,2,2,0,0
SP1,1/21/2007,,Sociedad,Valencia,0,1,A,0,1,A,11,11,1,2,17,15,3,6,2,2,0,0
SP1,1/21/2007,,Zaragoza,Recreativo,0,0,D,0,0,D,20,10,6,3,14,10,6,4,2,1,0,0
SP1,1/20/2007,,Ath Madrid,Osasuna,1,0,H,0,0,D,21,8,4,0,20,21,8,1,3,3,0,4
SP1,1/20/2007,,Villarreal,Sevilla,0,0,D,0,0,D,6,5,3,2,28,18,4,2,4,6,0,0
SP1,1/14/2007,,Ath Bilbao,Villarreal,0,1,A,0,0,D,13,10,3,3,16,24,4,3,2,4,0,0
SP1,1/14/2007,,Celta,Ath Madrid,1,3,A,0,2,A,19,12,4,7,9,22,7,3,1,3,0,0
SP1,1/14/2007,,Gimnastic,Getafe,1,3,A,0,2,A,7,16,4,7,24,18,4,4,1,2,0,0
SP1,1/14/2007,,Osasuna,Betis,5,1,H,2,1,H,17,14,11,5,17,14,5,6,1,3,0,0
SP1,1/14/2007,,Real Madrid,Zaragoza,1,0,H,1,0,H,18,7,5,2,26,19,11,2,3,5,0,0
SP1,1/14/2007,,Recreativo,La Coruna,1,1,D,1,1,D,10,14,2,4,21,19,6,2,3,3,0,0
SP1,1/14/2007,,Santander,Sociedad,1,0,H,0,0,D,16,9,2,2,17,15,4,2,1,3,0,0
SP1,1/14/2007,,Sevilla,Mallorca,1,2,A,1,0,H,9,14,2,5,19,25,2,9,1,2,0,0
SP1,1/13/2007,,Espanol,Barcelona,3,1,H,1,0,H,17,12,9,6,30,20,3,2,8,2,0,0
SP1,1/13/2007,,Valencia,Levante,3,0,H,0,0,D,13,8,6,3,19,24,3,6,3,4,0,0
SP1,1/7/2007,,Betis,Celta,1,0,H,0,0,D,15,9,4,0,25,25,6,4,5,5,0,1
SP1,1/7/2007,,Espanol,Recreativo,0,1,A,0,0,D,11,13,0,4,14,19,8,7,2,1,0,0
SP1,1/7/2007,,Getafe,Barcelona,1,1,D,0,0,D,13,8,3,3,28,13,6,4,0,1,1,0
SP1,1/7/2007,,La Coruna,Real Madrid,2,0,H,1,0,H,19,8,3,1,17,23,1,3,3,4,0,0
SP1,1/7/2007,,Levante,Santander,2,0,H,0,0,D,11,10,6,2,23,19,8,5,3,2,0,0
SP1,1/7/2007,,Mallorca,Ath Bilbao,1,3,A,0,1,A,10,11,4,7,18,20,5,5,3,3,0,0
SP1,1/7/2007,,Villarreal,Valencia,0,1,A,0,0,D,10,10,3,2,14,14,3,4,0,2,0,0
SP1,1/6/2007,,Ath Madrid,Gimnastic,0,0,D,0,0,D,19,12,6,2,15,21,7,8,2,3,1,0
SP1,1/6/2007,,Sociedad,Osasuna,2,1,H,1,0,H,11,11,4,6,15,18,3,5,1,4,0,0
SP1,1/6/2007,,Zaragoza,Sevilla,2,1,H,1,0,H,12,16,4,4,22,14,7,9,2,4,1,1
SP1,12/21/2006,,Barcelona,Ath Madrid,1,1,D,1,0,H,13,6,4,2,20,25,6,4,4,5,0,0
SP1,12/20/2006,,Celta,Sociedad,0,0,D,0,0,D,20,9,4,3,15,17,5,2,1,0,0,0
SP1,12/20/2006,,Getafe,Espanol,0,1,A,0,0,D,7,9,2,6,17,36,4,4,2,2,1,1
SP1,12/20/2006,,Gimnastic,Betis,0,1,A,0,0,D,15,17,2,5,20,25,8,2,2,0,0,0
SP1,12/20/2006,,Osasuna,Levante,2,1,H,0,0,D,18,10,8,2,13,23,4,0,3,4,0,1
SP1,12/20/2006,,Real Madrid,Recreativo,0,3,A,0,1,A,4,12,1,5,19,12,5,2,2,2,0,0
SP1,12/20/2006,,Santander,Villarreal,2,1,H,0,0,D,13,11,6,3,18,14,9,4,2,1,0,0
SP1,12/20/2006,,Sevilla,La Coruna,4,0,H,1,0,H,22,10,12,3,24,29,11,3,1,4,0,0
SP1,12/19/2006,,Ath Bilbao,Zaragoza,0,0,D,0,0,D,11,6,2,2,24,17,3,2,3,4,0,0
SP1,12/19/2006,,Valencia,Mallorca,3,1,H,1,0,H,12,12,6,2,19,16,3,4,5,3,0,0
SP1,12/17/2006,,Ath Madrid,Getafe,1,0,H,1,0,H,13,10,3,3,13,17,6,4,1,3,0,0
SP1,12/17/2006,,Espanol,Real Madrid,0,1,A,0,0,D,20,14,4,3,23,20,5,7,2,3,0,1
SP1,12/17/2006,,Levante,Celta,1,1,D,0,1,A,19,7,2,3,21,11,11,1,1,3,0,0
SP1,12/17/2006,,Recreativo,Sevilla,1,3,A,1,2,A,17,10,9,4,21,21,5,2,2,4,0,1
SP1,12/17/2006,,Sociedad,Gimnastic,3,2,H,0,1,A,12,9,4,3,25,33,4,2,2,7,0,0
SP1,12/17/2006,,Villarreal,Osasuna,1,4,A,0,2,A,10,18,3,6,23,15,3,4,4,2,0,0
SP1,12/16/2006,,La Coruna,Ath Bilbao,0,2,A,0,1,A,11,8,4,3,19,23,9,2,2,1,1,0
SP1,12/16/2006,,Mallorca,Santander,1,2,A,1,0,H,14,11,4,3,22,34,6,5,3,4,0,0
SP1,12/16/2006,,Zaragoza,Valencia,0,1,A,0,1,A,13,7,4,2,15,22,6,3,1,5,0,0
SP1,12/10/2006,,Ath Bilbao,Recreativo,4,2,H,3,0,H,11,7,6,2,29,17,6,3,2,3,0,0
SP1,12/10/2006,,Ath Madrid,Espanol,1,2,A,0,1,A,19,7,5,3,17,28,5,3,3,4,0,0
SP1,12/10/2006,,Celta,Villarreal,1,1,D,1,0,H,7,7,4,2,15,11,5,3,0,1,0,0
SP1,12/10/2006,,Getafe,Betis,1,1,D,0,0,D,12,13,3,7,20,20,4,4,2,4,1,0
SP1,12/10/2006,,Gimnastic,Levante,2,1,H,1,1,D,9,11,3,3,26,24,4,8,2,2,0,0
SP1,12/10/2006,,Osasuna,Mallorca,3,0,H,0,0,D,9,13,5,3,21,19,1,4,1,3,0,1
SP1,12/10/2006,,Santander,Zaragoza,0,2,A,0,0,D,11,13,1,3,25,15,6,3,1,2,0,0
SP1,12/10/2006,,Valencia,La Coruna,4,0,H,2,0,H,17,6,5,1,16,11,7,5,0,2,0,1
SP1,12/9/2006,,Barcelona,Sociedad,1,0,H,0,0,D,14,9,5,2,10,14,5,7,0,4,1,0
SP1,12/9/2006,,Sevilla,Real Madrid,2,1,H,1,1,D,10,9,5,3,20,24,3,4,3,3,0,0
SP1,12/3/2006,,Espanol,Sevilla,2,1,H,0,1,A,15,8,7,3,19,19,10,6,4,1,1,0
SP1,12/3/2006,,La Coruna,Santander,0,0,D,0,0,D,11,9,1,3,21,14,4,3,5,1,1,2
SP1,12/3/2006,,Mallorca,Celta,2,2,D,1,0,H,15,16,5,7,29,13,5,11,3,1,1,0
SP1,12/3/2006,,Real Madrid,Ath Bilbao,2,1,H,0,1,A,14,9,6,4,27,16,6,3,5,3,0,1
SP1,12/3/2006,,Sociedad,Getafe,0,0,D,0,0,D,5,13,2,3,17,19,7,7,2,4,0,0
SP1,12/3/2006,,Villarreal,Gimnastic,2,0,H,2,0,H,10,9,4,2,14,27,0,6,2,2,0,0
SP1,12/3/2006,,Zaragoza,Osasuna,1,2,A,1,0,H,15,11,3,2,19,19,10,1,1,4,0,0
SP1,12/2/2006,,Betis,Ath Madrid,0,1,A,0,1,A,11,15,3,5,11,24,3,5,2,0,0,0
SP1,12/2/2006,,Levante,Barcelona,1,1,D,0,1,A,16,15,8,4,24,14,8,3,1,2,0,0
SP1,12/2/2006,,Recreativo,Valencia,2,0,H,1,0,H,7,11,6,1,14,13,3,4,1,3,0,0
SP1,11/26/2006,,Ath Bilbao,Sevilla,1,3,A,0,2,A,16,11,6,3,19,18,7,3,3,3,0,0
SP1,11/26/2006,,Betis,Espanol,1,1,D,1,0,H,9,8,4,2,15,14,8,4,3,2,0,0
SP1,11/26/2006,,Celta,Zaragoza,1,1,D,0,1,A,25,6,4,4,18,17,7,5,1,2,1,1
SP1,11/26/2006,,Getafe,Levante,0,0,D,0,0,D,11,15,2,7,16,33,9,7,1,3,0,0
SP1,11/26/2006,,Gimnastic,Mallorca,2,3,A,1,0,H,15,20,5,9,21,15,4,12,4,0,0,0
SP1,11/26/2006,,Osasuna,La Coruna,4,1,H,2,1,H,15,8,7,3,16,18,4,3,3,2,0,0
SP1,11/26/2006,,Santander,Recreativo,4,3,H,3,1,H,9,10,6,6,26,19,2,4,3,3,0,1
SP1,11/26/2006,,Valencia,Real Madrid,0,1,A,0,0,D,18,9,4,3,17,23,8,2,2,3,0,0
